data	data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Melanesia	Polynesia	
1	20280008	Argentina	0	549	69583	0	27430	10125	0	0	0	370358	0	0	0	128	0	0	0	45583	5740694	0	16960	0	648867	0	0	0	33910	0	0	29050	0	0	0	0	0
2	33501077	Brazil	235	0	317095	7683	60	2409	155216	0	0	7344328	0	534991	0	2693	0	318544	0	54439	3795950	110204	530134	0	105227	0	0	0	0	0	0	30123	70510	0	0	0	0
3	4905739	South_x0020_America_x0020__x0028_other_x0029_	142851	765535	0	150151	0	740	0	4	8000	369584	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	226	0	0	0	0	80	0	0
4	295822	Caribbean	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	262281	Central_x0020_America	0	0	0	6	0	60	625	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	75187169	USA	1122	13	194440	109190	192219	0	3667985	334291	0	6128397	6693	102	0	403	0	0	0	807305	14327942	1336779	3627897	0	2051950	0	6966	0	6060	182	72	135008	86143	0	390	0	0
7	3926140	Mexico	0	0	0	0	50	109	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	3037418	Canada	0	0	0	28734	57	119005	0	0	0	140446	0	0	0	0	0	119250	0	674	68424	1575	184431	76	126977	0	154	0	0	114	14724	0	0	0	108	0	19
9	8000	North_x0020_America_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	15632085	European_x0020_Union	0	0	2	0	0	76	0	0	0	0	78	7544	15537	7618	20	0	0	13435	2	0	20	0	0	0	0	953	2	28	0	0	2	0	0	0	0
11	82815	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	7888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	542637	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	255651	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	1456	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	14978	Switzerland	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	4212	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	579794	Iran	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	411	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	362326	Russia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	87594	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	977331	Western_x0020_Asia	0	0	0	53	0	0	0	0	0	162	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	54846704	China	0	0	2	4	0	174	0	52	0	5742	0	0	0	0	0	0	400	0	0	154298	247928	0	7384	0	10	0	0	0	0	0	0	0	0	10	2
22	2070401	Korea	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1404	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0
24	4861590	Japan	0	0	0	0	0	20	0	29	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	5275927	India	0	0	0	1	0	0	0	0	0	27	0	0	0	0	0	0	19550	2818	0	2500	16245	0	33226	114	12	0	0	0	0	525	0	0	0	0	0
26	4588510	South_x002D_Eastern_x0020_Asia	0	0	0	0	0	52	0	21	0	1	0	0	0	0	0	0	0	212	586	0	13	8	0	732	87	1	1	0	0	0	0	6	2	6	0
27	30520	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	331818	Eastern_x0020_Africa	0	22	0	0	0	600	0	0	0	224	0	0	0	336	0	0	0	11	0	0	0	0	0	0	0	80	9644	228	0	0	0	15	0	0	0
29	20921	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	203154	Southern_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	1537	443	0	0	0	0	0	0	0	0	0
31	446688	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	14796	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	205224	Egypt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	157855	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
