data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Micronesia	Melanesia	Polynesia	
1	Argentina	0	1537200	2177058	88	75655	21510	0	0	0	2333042	0	20045	0	0	0	90208	22	1613444	12	55700	286529	466	229417	42000	76082	9637	42828	17601	85825	1211837	245742	618503	0	0	0	0
2	Brazil	398	0	6098	0	1	138	46	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0
3	South_x0020_America_x0020__x0028_other_x0029_	248	214905	0	4	200	41048	149	389	0	9513	0	0	0	0	0	0	0	1	36	0	963	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4	Caribbean	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Central_x0020_America	0	0	596	0	0	580	68	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	USA	2393	59572	3562892	1325098	1910666	0	5257190	1499468	102	356264	2121	15894	18	728	0	204351	420661	3824809	9448562	2326315	14881990	102	626539	25355	83830	65133	94849	26968	1188056	3780122	681564	550790	1336	0	0	911
7	Mexico	0	1	892	0	1268	3734	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	Canada	15	0	36	38839	553	219189	0	0	0	14837	0	0	0	0	0	0	0	93	396	0	23	0	10	0	0	55	0	0	0	0	0	0	0	0	0	0
9	North_x0020_America_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	European_x0020_Union	35	1	305	0	3000	4613	0	155	1	0	136412	11931	195925	15878	1145	0	121362	120799	92	20200	878	0	5412	0	30980	28449	194	136	28374	11218	20294	15425	75	0	0	0
11	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	11635	1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	120470	3	0	0	2183	12	0	45251	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	Switzerland	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	8902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	Russia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	Western_x0020_Asia	0	0	0	0	0	46	0	0	0	3075	0	1	4	0	0	25	0	0	0	0	51	0	0	0	0	0	0	0	0	25	0	0	22	0	0	0
21	China	0	0	0	52202	0	0	0	0	0	0	0	0	0	0	4800	221984	19628	0	0	12402012	221228	300880	7381208	316518	0	1900	0	0	0	0	0	0	0	0	0	0
22	Korea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	India	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	372	754	0	0	0	2000	29616	0	0	0	0	0	0	0	0	0	0	0	0
26	South_x002D_Eastern_x0020_Asia	1	0	159	0	0	109	0	0	0	82	0	0	0	0	0	0	0	11	18018	763	13677	101	0	1065	21	0	0	0	0	0	0	0	2	616	0	0
27	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Eastern_x0020_Africa	0	0	0	0	0	0	0	0	0	2059	0	0	0	500	0	0	0	454	0	0	0	0	0	0	0	12178	1088	3	0	0	0	622	0	0	0	0
29	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	Southern_x0020_Africa	167	0	22	0	0	238	0	1	0	1327	0	0	0	1	0	31864	0	37125	368	44318	197897	0	638	62	276529	26252	0	1246	0	430	86	0	0	0	0	0
31	Western_x0020_Africa	0	0	0	0	0	4	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
32	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	Egypt	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	686	0	0	0	0	0	225	0	0	0	2	0	0	0	300	0	0	0	0
34	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	Australia_x0020_and_x0020_New_x0020_Zealand	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	678	42678	5611	5879	0	439	5012	21	0	441	0	0	349	0	0	0	0	759	5058
37	Micronesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
