data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Micronesia	Melanesia	Polynesia	
11	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	5989	581	367	0	0	0	2657475	0	0	2861	63	3433	940970	87828	1166560	8900	118020	121591	0	2351	0	0	0	0	0	329953	1768345	54551	556717	4776	0	0	0
12	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	82	0	0	0	0	1432650	241	0	0	2302	0	1018	1021	4259	0	5351	0	0	0	0	0	0	0	44	0	10687	1	20883	0	2	0	0
15	Switzerland	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
17	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	Russia	0	0	0	0	0	0	0	0	0	268149	20	0	0	0	100	27817	0	356438	150	744	0	0	0	0	0	0	0	0	5042	23492	4101	35367	0	0	0	0
20	Western_x0020_Asia	2	0	14	0	9	53	0	0	0	7849	867	333	24	1	108	524	0	0	0	0	0	6226	0	301	46	5	0	5	0	2577	176	32	1	0	0	18
21	China	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	271520	70	0	140	264	0	0	0	0	0	0	0	0	0	0	0	0
22	Korea	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	India	0	0	46	15	0	72	0	23	0	1857	0	9	0	0	0	14356	0	300690	630168	68042	6253	0	2634660	605655	1753	935	20	0	0	0	0	3	20	84	0	2526
26	South_x002D_Eastern_x0020_Asia	0	0	415	0	5	0	1	38	0	2	0	0	0	0	0	0	0	0	6540	95	21909	36	0	3064	55	0	146	3	0	1	0	0	3	0	9	0
27	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0	264	0	11028	13212	36	0	60	225036	0	0	81	0	0	0	0	0	0	7	0	0	0
28	Eastern_x0020_Africa	0	0	0	510	0	0	0	5000	0	62508	0	0	0	239	0	0	0	11508	716	25	0	28	3000	0	0	2673	97865	1	0	0	0	6553	0	0	0	0
29	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	Southern_x0020_Africa	22	0	31000	0	0	1	1131916	1	0	209780	0	0	0	0	0	40000	0	28409	331740	750471	48960	0	6062	28	133723	2775	0	13637	0	433	0	11	60	0	0	0
31	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	2348	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0
32	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	Egypt	0	0	0	0	0	0	0	0	0	177	0	0	297	0	0	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	62	279	0	0	0	0
34	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	Australia_x0020_and_x0020_New_x0020_Zealand	0	0	0	0	0	5	0	0	0	885	0	0	0	0	0	0	0	12	4	33721	9176	0	42	1	0	0	18	0	0	0	0	0	0	1	3240	11
37	Micronesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1
39	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
