data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Micronesia	Melanesia	Polynesia	
1	Argentina	0	48538	2247609	1532	60166	9178	0	0	0	1982599	112	410	22	257	0	118882	1294	3391296	529076	1802	425087	242	3240	15116	157816	20744	232425	47891	375101	1370466	553427	534176	0	0	0	44619
2	Brazil	1803	0	43056	0	90	460	82	0	0	1515159	0	17210	0	0	0	435357	0	369936	0	745042	244754	0	22	0	1	12	53	11344	18241	0	145711	17900	0	0	0	0
3	South_x0020_America_x0020__x0028_other_x0029_	108	624750	0	29835	3	62182	0	310	0	15288	0	0	0	20000	0	0	151	0	138	0	1220	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4	Caribbean	0	0	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Central_x0020_America	0	0	1	0	0	9	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	USA	492	159	2485261	1595864	2030589	0	5672095	3508945	48	137699	97	16117	6146	288	0	9	7575	2779352	8992802	378147	14452550	738	358660	2371	95601	87018	2716	14870	976388	3373510	330819	276749	2034	0	1	6629
7	Mexico	0	0	4901	146	2185	7150	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	Canada	0	0	3	74	3	266936	0	0	1	656	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
9	North_x0020_America_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	European_x0020_Union	114	0	338	28	0	7270	0	266	8	0	21210	2713	186167	98946	130	0	27957	180396	1426	37	1125	0	0	187	1	19393	238	2005	3163	12	74189	42733	15	0	1	0
11	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	19820	0	23990	0	0	0	364766	0	0	2539	1407	17	0	154099	205172	0	0	0	0	0	0	0	0	0	0	14002	72370	0	87866	0	0	0	0
12	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	30	0	0	0	103075	452	0	0	0	19	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	Switzerland	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
17	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3625	18541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	Russia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	33	0	0	12720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	Western_x0020_Asia	0	0	0	0	0	0	0	0	0	8143	4	3	0	0	367	1122	0	0	0	0	0	1	0	26	201	6	5	17	0	26	0	41	1	0	0	0
21	China	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3202000	9628	239374	0	16366406	2619612	0	8927912	324680	73772	0	536006	0	0	222866	0	0	15592	0	0	0
22	Korea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	India	0	0	0	0	0	44	0	0	0	69	0	0	0	0	0	9000	0	22543	9248	61000	36	0	99426	334422	9618	0	2470	0	0	0	0	0	21	0	0	0
26	South_x002D_Eastern_x0020_Asia	0	0	440	0	1	331	0	0	0	0	0	0	0	0	0	0	0	90	90292	759	8956	1	0	5016	14	0	0	0	0	0	0	0	1	0	0	0
27	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	6	100	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Eastern_x0020_Africa	0	0	0	4950	0	0	0	0	0	581	0	0	28	40	0	0	0	770	0	0	0	30	0	0	0	4202	5756	0	0	0	0	52	0	0	0	0
29	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	Southern_x0020_Africa	112	0	1	69	0	76	0	2	0	1335	0	0	0	0	0	43	0	291	44	0	27175	0	1486	22	710482	29711	0	16157	0	0	969	0	69	0	0	0
31	Western_x0020_Africa	0	0	0	0	0	2	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	780	0	0	0	0	0	0	0
32	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	Egypt	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	218	0	0	0	0	0	409	0	0	0	0	0	0	0	13	0	0	0	0
34	Morocco	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	Australia_x0020_and_x0020_New_x0020_Zealand	590	0	1	0	0	111	0	0	0	148	0	0	0	0	0	0	0	278	496	5676	1788	1	138	3	0	0	31	0	0	0	0	0	0	0	3018	44
37	Micronesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
