data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Mongolia	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Melanesia	Polynesia	
15875893	Argentina	0	6888420	562390	0	0	0	0	0	1290	0	0	0	3146	0	0	0	79660	0	0	0	0	0	0	0	188648	40840	167660	54560	0	91380	0	0	0	0	0
14900954	Brazil	0	0	119210	6000	0	537338	0	0	58	0	0	0	2	0	113372	0	0	0	186534	0	0	7000	1040762	0	101500	2	270254	6	0	114600	0	151782	0	0	0
16708774	South_x0020_America_x0020__x0028_other_x0029_	0	0	0	0	0	126	0	0	74	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3896574	Caribbean	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2966049	Central_x0020_America	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65154336	USA	230	965332	5637308	2036508	2779516	0	4903448	91822	2102126	0	0	0	34	0	0	0	3293104	4108600	3069794	0	6339522	0	5999664	446814	1517782	99280	826052	6879322	423874	3125990	911886	388158	1046	0	0
10377897	Mexico	0	0	138600	11000	71600	10646	0	13230	434446	0	0	0	0	0	0	0	31298	0	0	0	0	2	0	2	2	0	0	0	55000	0	0	108160	0	0	0
23271980	Canada	0	752246	5516286	842008	88454	4391000	1743738	0	3458858	0	336	0	48152	76	0	0	3026798	1250472	1707792	54	2165188	0	2723708	4264856	105002	141656	377570	1226982	1003652	504006	1059280	979126	2924	0	34000
147477668	European_x0020_Union	10	66086	274	808390	0	141058	54000	66	0	3848	768678	602706	568570	20	127738	1122	6500016	0	1088818	148	8894	10222	1763100	901918	1830852	1502432	1399414	3919012	8550004	4724886	4583906	4504274	16	46	0
19347722	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	14508	11514	0	0	368404	0	0	31482	20844	480	114700	2924	2032222	56488	676544	0	26002	15024	786166	719632	1206634	16040	1870	12470	5724	1490178	0	1351222	0	0	0
1142566	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3948655	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	2280	0	0	2	835068	20	0	0	4454	0	150	0	87414	0	0	0	0	0	0	0	110218	0	0	0	0	0	0	86354	450	0	0
1169243	Switzerland	2	0	0	0	0	0	0	0	346	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20223978	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14667360	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804164	0	0	0	0	94960	6060	135472	0	0	0	0	0	0	0	0	0	0	0
41511626	Russia	0	57430	0	192664	0	0	0	0	287076	9264	42194	317132	0	8158	688690	0	8856312	17176	132340	112102	68040	7972	448478	291504	1173178	186	0	0	0	9682894	12002	1289530	0	0	0
57736015	Western_x0020_Asia	0	190	0	0	0	106	0	2	450774	0	0	0	18	0	0	0	0	0	60000	0	80	76	234756	329074	20460	4	28	4	10500	267648	0	187242	12	0	0
239851578	China	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	48	0	0	0	0	0	0	0	0	0	0	0
9034524	Korea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457762	Mongolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11327854	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81565780	India	0	0	0	4	0	48	4	6	48	0	0	0	0	0	0	0	28	4	0	0	16	0	54	456	4	0	0	0	0	0	0	0	24	0	0
26804094	South_x002D_Eastern_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	2	0	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0
39268484	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	9498	0	0	0	0	0	0	0	0	0	0	0	0
11095753	Eastern_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	158	8756	0	0	0	0	926	0	0	0
1823845	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0
4676659	Southern_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	352	0	0	0	0	44	0	36190	6	0	0	0	0	0	0	0	0	0
12238477	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12719932	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28364411	Egypt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11532218	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0
11632076	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22587363	Australia_x0020_and_x0020_New_x0020_Zealand	0	0	9750	0	0	0	0	52	383340	0	0	0	0	0	122714	0	4210270	4055844	1913584	0	2148802	626834	13606506	1872976	760694	0	161986	710	66000	1185430	88600	1254302	0	775334	1402
775390	Melanesia	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35402	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
