data	data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Mongolia	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Melanesia	Polynesia	
1	14104855	Argentina	0	4607359	581057	0	0	0	0	0	68557	0	154	0	1314	0	0	0	432345	0	0	0	0	0	5151	197364	390425	94605	799693	147246	303905	415463	339001	27500	0	0	0
2	10439643	Brazil	0	0	216	0	0	2	0	100	61	0	0	0	0	0	0	0	488967	36000	300	0	0	0	22500	156632	218737	8118	90851	43820	705548	185952	85801	325118	0	0	0
3	10910767	South_x0020_America_x0020__x0028_other_x0029_	0	0	0	0	0	63	0	6	36	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1721960	Caribbean	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1527749	Central_x0020_America	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	56476776	USA	115	112240	2885120	931889	1392271	0	3263637	64827	829233	0	17	0	0	0	0	0	4465687	2897220	1395827	0	3685538	0	4103536	284041	740354	86099	315881	3709854	21238	2489363	179117	84975	0	0	0
7	7712749	Mexico	0	0	34200	0	47380	24099	0	0	215688	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30833	483704	0	0	0	0	0	0
8	25326339	Canada	11000	30001	2522499	231504	49186	1924848	821601	0	1633106	0	788	0	112943	0	0	0	1033960	351816	1354009	0	1341503	0	1394910	1672342	82373	46626	205771	519772	162771	174230	383826	449113	496	0	0
10	146022031	European_x0020_Union	12	0	5899	554042	0	99229	0	2	0	1618	375093	372320	339550	1	1	1223	2030366	9340	3079	0	4466	0	32305	45734	308170	630771	215362	1375862	5955182	1120564	2502482	1510158	1	205	0
11	25311743	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	135	871	8627	0	0	1469969	0	0	8180	85	0	0	517	1582969	57918	0	0	0	0	82315	120095	35509	5947	0	15879	2975	368101	38331	396810	0	0	0
12	679482	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	4212832	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	2302	0	0	0	184759	229	0	0	1696	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1019357	Switzerland	0	0	0	0	0	0	0	0	680	0	25	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	32107653	Central_x0020_Asia	0	0	0	0	0	6039	0	0	160643	27826	0	10351	0	0	40203	118714	1049137	26930	0	0	0	0	1180	82789	0	0	0	0	0	171298	0	0	0	0	0
18	13587649	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	56360466	Russia	0	0	163130	4390	25650	0	0	0	1228079	31318	19040	201885	10616	22218	47445	0	5425097	0	59461	7402	16667	23	3973	109652	1817664	12256	142795	135143	0	4802376	133305	585827	0	0	0
20	51409090	Western_x0020_Asia	0	0	0	0	0	18	0	0	192	0	0	7	2	13	0	22	0	0	0	0	180	0	6	4	57	2	0	1	0	0	0	0	24	0	0
21	239942566	China	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	79580	0	0	0	0	0	0	0	0	0	0
22	4715258	Korea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	443291	Mongolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	7003453	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	86874195	India	0	0	0	0	0	21	0	0	407	0	0	0	0	0	0	0	92717	45118	0	0	0	0	79318	278750	25083	0	0	87	0	0	0	950	9	0	0
26	14196399	South_x002D_Eastern_x0020_Asia	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	12	0	0	1	147	0	18	30	0	0	0	0	0	0	0	0	20	0
27	34923033	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329575	16686	0	0	0	0	188192	0	343049	0	250	0	0	0	0	33000	10	0	0
28	8099538	Eastern_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	211	10069	0	0	0	0	140	0	0	0
29	901668	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	4038593	Southern_x0020_Africa	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	88	0	0	0	0	22	0	21357	0	0	0	0	0	0	0	0	0	0
31	6186602	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10190249	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	18817246	Egypt	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2490	0	0	0	0	0	0	0	0	0	0	0	0	0	1	110	0	0	0
34	9679685	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	5970221	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	27793878	Australia_x0020_and_x0020_New_x0020_Zealand	0	0	0	0	0	497	0	4	228868	0	0	0	0	0	0	0	2371364	1680838	1731905	0	1208792	0	8109241	649640	333493	0	218228	75	0	682773	0	493020	0	351853	202
38	352086	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	202	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
